 Current-A, Current-B, Current-C
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.6325,1.8523,2.8864
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7143,1.8559,2.812
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.7741,1.873,2.7436
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
2.8034,1.8694,2.7204
