 Current-A, Current-B, Current-C
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.0098,2.6825,1.84
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.072,2.5299,1.9109
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1013,2.4408,1.9621
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
3.1416,2.4481,1.9182
