 Current-A, Current-B, Current-C
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
2.2051,2.4811,2.768
